tags,f1_c1,f1_c2,f2_c1,f2_c2,f3_c1,f3_c2,f4_c1,f4_c2
admiral,3.34286048572e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05
inducement,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,0.000117000117,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
shocks,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,5.01429072858e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
insinuation,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05
hero,1.67143024286e-05,6.62888203904e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
avert,5.01429072858e-05,3.31444101952e-05,8.35715121429e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
dors,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,6.62888203904e-05
reporter,5.01429072858e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
herc,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05
error,3.34286048572e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
here,0.000551571980143,0.000198866461171,0.000117000117,0.000132577640781,0.000284143141286,0.000232010871367,0.000585000585001,0.000430877332538
atoms,1.67143024286e-05,6.62888203904e-05,1.67143024286e-05,6.62888203904e-05,1.67143024286e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05
reported,6.68572097144e-05,6.62888203904e-05,0.000100285814572,3.31444101952e-05,0.000100285814572,3.31444101952e-05,1.67143024286e-05,6.62888203904e-05
china,6.68572097144e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,5.01429072858e-05,3.31444101952e-05,5.01429072858e-05,3.31444101952e-05
hers,3.34286048572e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
herr,3.34286048572e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
dorn,1.67143024286e-05,6.62888203904e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05
calculate,3.34286048572e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
kids,5.01429072858e-05,3.31444101952e-05,5.01429072858e-05,3.31444101952e-05,1.67143024286e-05,6.62888203904e-05,1.67143024286e-05,3.31444101952e-05
pretensions,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05
elaborate,6.68572097144e-05,3.31444101952e-05,0.000401143258286,3.31444101952e-05,6.68572097144e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05
climbed,3.34286048572e-05,9.94332305857e-05,0.000150428721857,0.000198866461171,1.67143024286e-05,3.31444101952e-05,3.34286048572e-05,6.62888203904e-05
battlements,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,6.62888203904e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
reports,5.01429072858e-05,9.94332305857e-05,3.34286048572e-05,3.31444101952e-05,0.000468000468,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
controversy,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,0.000100285814572,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
crippen,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05
hannibal,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
dimness,3.34286048572e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
military,8.35715121429e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05,0.000317571746143,3.31444101952e-05,6.68572097144e-05,3.31444101952e-05
cancellation,3.34286048572e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
criticism,3.34286048572e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,0.000117000117,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
indulging,3.34286048572e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
hornsby,3.34286048572e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05
divide,6.68572097144e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,0.000117000117,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05
vaults,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
geography,1.67143024286e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05
explained,0.000167143024286,6.62888203904e-05,0.000451286165572,3.31444101952e-05,0.000568286282572,3.31444101952e-05,3.34286048572e-05,9.94332305857e-05
precincts,1.67143024286e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
lengthen,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05
intent,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05
summons,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,5.01429072858e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
psychological,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,5.01429072858e-05,3.31444101952e-05
sizeable,3.34286048572e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
wizardry,3.34286048572e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
stern,3.34286048572e-05,3.31444101952e-05,1.67143024286e-05,6.62888203904e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
unearned,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05
forbore,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,1.67143024286e-05,3.31444101952e-05,3.34286048572e-05,3.31444101952e-05
